rec_id,first_name,middle_name,last_name,gender,current_age,birth_date,street_address,suburb,postcode,state,phone,email
R5605,desmon,roland,briggs,m,24,15/3/1993,34  Earl  Street,Holmesville,2286,NSW,02  8738  7213,desmon.briggs@gmail.com
R8351,steven,l,murphy,m,27,11/2/1990,392  Arthur  Highway,Sorell,7172,TAS,03  5846  8284,murphy27@yahoo.com
R1293,heather,kay,wadelington,f,20,9/1/1997,1512  Waterford-Tamborine  Road,Logan  Village,4207,QLD,07  5507  4908,heather54@mail.com
R2125,tommy,page,freeman,m,28,16/12/1989,1320  Bruce  Highway,Kybong,4570,QLD,07  1222  1901,tommy.freeman@mail.com.au
R6195,nikisha,g,young,f,29,20/5/1988,Pacific  Highway,Maclean,2463,NSW,02  2304  1462,nkhertmhpa@mail.com.au
R4743,ronny,matthew,espinal,m,42,29/3/1975,10  Alan  Court,Beldon,6027,WA,08  7640  8878,ronny72@gmail.com
R9434,jeffrey,paul,king,m,65,2/6/1952,9  Opie  Street,West  Beach,5024,SA,08  7852  1072,jhrpleistr@yahoo.com
R1363,tricia,leigh,martinez,m,43,22/1/1974,25  Gibson  Avenue,Werrington,2747,NSW,02  1079  2628,pqnjqtdqlg@yahoo.com
R6569,harold,w,keener,m,26,12/7/1991,3  Reserve  Road,Ringwood,3134,VIC,03  4190  5612,keener11@hotmail.com
R2036,shirley,narron,moore,f,28,11/3/1989,South  Road,Parrakie,5301,SA,08  0740  4248,shirley.moore@hotmail.com
R2367,rachel,nadine,morin,f,49,7/2/1968,25  South  Avenue,Hallett  Cove,5158,SA,08  6729  2894,morin.rachel@hotmail.com
R1396,timothy,patrick,pearce,m,30,2/12/1987,115  Turner  Road,Kedron,4031,QLD,07  3607  4926,hnsecdbqap@mail.com.au
R3439,renato,kyle,sutton,m,26,9/2/1991,41  Blue  Hills  Avenue,Mount  Waverley,3149,VIC,03  9077  8250,sutton.renato@aol.com
R7299,maria,hannah,williamson,f,49,24/3/1968,57  Kalang  Avenue,Ulladulla,2539,NSW,02  5439  2408,stftrdleab@mail.com.au
R4620,barbara,ann,faircloth,f,33,25/11/1984,4  Chester  Avenue,Rosebery,7470,TAS,03  7898  0065,barbara74@yahoo.com
R2354,michael,willard,bullins,m,26,6/2/1991,155  Anson  Street,Bourke,2840,NSW,02  8094  7907,kscbjjlgcc@gmail.com
R5689,gloria,ann,clarke,f,37,28/4/1980,Totnes  Valley  Street,Cooyal,2850,NSW,02  2817  4901,lfgqklekml@aol.com
R7487,melvin,olav,cutler,m,23,19/11/1994,12  Pamela  Place,Girraween,2145,NSW,02  1934  2009,melvin.cutler@aol.com
R1843,renna',w,starnes,f,20,25/8/1997,107  Pinjarra  Road,Pinjarra  Hills,4069,QLD,07  5318  1618,starnes.renna'@mail.com
R9905,raymond,jay,cooper,m,26,12/7/1991,9  Wimble  Street,Brinsmead,4870,QLD,07  5044  0880,raymond6@aol.com
R7337,derre,william,johnson,m,31,6/7/1986,27  Albrecht  Drive,Alice  Springs,0870,NT,08  7193  8496,mlgjoqjssq@gmail.com
R2748,jennifer,darlene,moore,f,15,8/10/2002,18  Podargus  Parade,Peregian  Beach,4573,QLD,07  7249  5534,moore.jennifer@mail.com.au
R7377,gary,ross,miller,m,18,3/6/1999,Neptune  Street,Umina,2257,NSW,02  9153  4811,miller.gary@aol.com
R4378,eugene,r,soles,m,24,5/12/1993,38  Narrabeen  Road,Albany  Creek,4035,QLD,07  2763  2195,eugene38@mail.com
R7432,ronald,parker,roy,m,40,21/5/1977,43  Woods  Street,Darwin,0800,NT,08  6988  6624,roy.ronald@mail.com.au
R8783,victoria,rene,wiersch,f,59,11/6/1958,50  Woodcroft  Drive,Morphett  Vale,5162,SA,08  1557  1514,wiersch98@yahoo.com
R6375,rebecca,r,best,f,24,25/5/1993,18  Bolwell  Street,Runcorn,4113,QLD,07  1148  3195,jncgqcnkif@mail.com.au
R3568,carolyn,simmons,webb,f,31,24/8/1986,38  Waverley  Road,Taringa,4068,QLD,07  5871  3572,webb68@aol.com
R8730,gary,alan,livengood,m,44,12/1/1973,20  Whittier  Street,Quakers  Hill,2763,NSW,02  1712  3499,gary2@gmail.com
R9709,starlon,richter,parrish,m,56,10/7/1961,Dawsons  Road,Avoca,3467,VIC,03  4449  1926,parrish.starlon@gmail.com
R2087,paul,edward,turbeville,m,25,7/4/1992,Scrubby  Creek  Road,Molesworth,3718,VIC,03  4581  3997,turbeville18@hotmail.com
R7623,sarah,monique,journey,f,53,22/7/1964,16  McGuire  Circuit,Moulden,0830,NT,08  8329  9400,sarah.journey@mail.com.au
R7279,holly,w,mcallister,f,32,25/2/1985,4  Fiona  Court,St  Kilda,3182,VIC,03  6027  8382,holly.mcallister@gmail.com
R7050,steve,clayton,robinson,m,31,11/12/1986,199  Bowen  Street,Radcliffe,2621,ACT,02  3649  5670,steve.robinson@gmail.com
R5694,merry,lordu,rindner,f,35,9/8/1982,54  Marban  Street,Chermside  West,4032,QLD,07  4398  1899,merry28@gmail.com
R3655,kathryn,sade,hopper,f,29,11/3/1988,90  Casuarina  Drive,Cherrybrook,2126,NSW,02  0753  1046,kathryn10@aol.com
R1955,bria,sommer,poole,f,25,14/6/1992,33  Duke  Street,Stuart  Park,0820,NT,08  4428  3511,bria12@mail.com
R2117,trina,blair,crump,f,29,25/6/1988,Cunningham  Highway,Inglewood,4387,QLD,07  6003  1328,pgiknjrstc@aol.com
R4284,jenni,shea,harvey,f,45,23/6/1972,16  Borella  Circuit,Jingili,0810,NT,08  8957  5947,jenni.harvey@aol.com
R6508,tinya,marie,ponds,f,27,18/9/1990,7  Hannah  Court,Driver,0830,NT,08  3462  2495,tinya91@hotmail.com
R5377,david,munroe,vazquez,m,35,27/5/1982,Calder  Road,Wynyard,7325,TAS,03  1855  6038,david.vazquez@hotmail.com
R4469,scott,james,grasty,m,23,22/6/1994,169  Perth  Street,Toowoomba,4350,QLD,07  1250  0307,grasty.scott@gmail.com
R8320,summer,jean,pollock,f,34,10/5/1983,27  McDougall  Street,Kings  Meadows,7249,TAS,03  1135  5455,summer.pollock@yahoo.com
R1321,theresa,marie,mcdonald,f,41,24/1/1976,19  Moore  Street,Moonee  Ponds,3039,VIC,03  7775  5785,mcdonald74@mail.com.au
R9820,christene,darlene,bass,f,27,26/9/1990,8  Barkly  Street,Sale,3850,VIC,03  3188  6879,christene5@mail.com
R7698,george,wayne,venable,m,39,8/8/1978,13  Ferguson  Street,Nickol,6714,WA,08  8624  2966,george89@aol.com
R5840,staci,catherine,glass,f,24,10/9/1993,31  Rosewood  Crescent,Leanyer,0812,NT,08  3334  2250,glass.staci@aol.com
R7145,franklin,jon,morin,m,18,4/5/1999,10  Wattle  Crescent,Batehaven,2536,NSW,02  3542  5649,franklin.morin@mail.com
R1123,joseph,eugene,rankins,m,41,9/2/1976,49  Calliope  Street,Guildford,2161,NSW,02  2435  0633,joseph.rankins@mail.com
R4847,doreen,woods,pruett,f,40,31/7/1977,8  Adam  Place,Farrer,2607,ACT,02  9583  5164,doreen.pruett@yahoo.com
R1050,karen,j,wheeler,f,43,20/4/1974,48  Molyneaux  Street,Warracknabeal,3393,VIC,03  3642  9307,rtjlqfgocm@mail.com
R2417,michael,robert,nunley,m,49,2/3/1968,15  Gorden  Street,Garbutt,4814,QLD,07  8846  0532,nunley98@mail.com
R1704,melissa,k,conley,m,42,20/1/1975,28  Gleneagles  Avenue,Loganholme,4129,QLD,07  3067  6547,conley46@mail.com.au
R9064,christian,wesley,caddell,m,29,18/9/1988,Gumtree  Avenue,Bouldercombe,4702,QLD,07  6541  6873,christian93@mail.com.au
R8003,david,william,whitehead,m,34,8/8/1983,20  John  Dwyer  Road,Lalor  Park,2147,NSW,02  1647  1151,whitehead41@mail.com.au
R9436,stephanie,rae,keener,f,26,22/11/1991,211  Richardson  Way,Karratha,6714,WA,08  3368  2185,stephanie94@hotmail.com
R7373,jean,thomas,negron,m,23,29/11/1994,14  Corrigan  Avenue,Brooklyn,3012,VIC,03  3855  6074,negron.jean@gmail.com
R7097,robert,andrew,forney,m,25,9/7/1992,2  Barnes  Street,Rockingham,6168,WA,08  0377  5112,forney22@mail.com
R9462,carolyn,hanley,jones,f,54,26/5/1963,Little  River  Road  Fairland,Lacmalac,2720,NSW,02  7907  6586,jones.carolyn@hotmail.com
R2626,bennie,richard,wise,m,39,13/3/1978,282  Casuarina  Drive,Nightcliff,0810,NT,08  6924  1463,bennie.wise@yahoo.com
R6048,robert,daniel,boren,m,28,12/6/1989,Raggett  Street,Yaapeet,3424,VIC,03  7754  3605,iomiicqhrq@aol.com
R5126,mary,powell,parker,m,28,19/4/1989,44  Hollings  Drive,Kiama  Downs,2533,NSW,02  7706  2161,brjdjlbntm@mail.com
R4250,john,earl,tapp,m,20,25/1/1997,169  Harvey  Road,Redlynch,4870,QLD,07  9285  3946,john49@mail.com.au
R8398,eric,andrew,cooper,m,37,29/11/1980,1  High  Street,Gawler  East,5118,SA,08  0093  0529,eric79@mail.com.au
R5814,bruce,nicole,lakey,m,30,5/12/1987,37  Vista  Street,Kensington,6151,WA,08  0294  0899,lakey.bruce@gmail.com
R1296,wallace,lemuel,dunkle,m,36,11/1/1981,14  Mac  Farlan  Street,South  Yarra,3141,VIC,03  0981  8564,adqfosrfpb@gmail.com
R2419,ricky,bruce,gaskey,m,28,11/2/1989,20  Marungi  Street,Shepparton,3630,VIC,03  2145  0456,gaskey98@mail.com
R4940,frances,joelle,rainville,f,17,6/8/2000,7  Osborne  Place,Belconnen,2617,ACT,02  6947  6128,rainville29@gmail.com
R8490,charles,earl,bruce,m,33,18/2/1984,286  Eastern  Valley  Way,Middle  Cove,2068,NSW,02  0958  1948,bruce.charles@mail.com
R5942,david,baucom,isreal,m,35,28/6/1982,3  Bill  Court,Parkwood,4214,QLD,07  2007  0391,isreal.david@hotmail.com
R7166,joseph,von,turner,m,61,23/1/1956,54  Warwick  Street,North  Hobart,7000,TAS,03  8527  2683,fjdeionjsj@mail.com
R3740,adam,allen,coates,m,35,12/12/1982,1  Warburton  Street,Alice  Springs,0870,NT,08  4836  1794,coates29@mail.com
R1036,cynthia,verinda,barnhardt,f,51,16/9/1966,7  Oakwood  Crescent,Hoppers  Crossing,3029,VIC,03  9526  0964,cynthia.barnhardt@hotmail.com
R2856,martha,m,wenslow,f,20,9/9/1997,30  Victor  Street,Grantham,4347,QLD,07  5405  3484,wenslow.martha@gmail.com
R1925,nicole,cheney,kahut,f,23,5/11/1994,25  Albert  Street,Mittagong,2575,NSW,02  1495  2856,lpfkiilepl@gmail.com
R5175,latisha,dalton,powell,f,30,23/5/1987,20  Burdekin  Street,Duffy,2611,ACT,02  8220  7884,latisha.powell@hotmail.com
R1753,angela,c,richardson,f,42,28/5/1975,10  McCue  Road,Lakes  Entrance,3909,VIC,03  2998  5554,angela64@mail.com
R3849,diamond,patrice,belk,m,42,17/2/1975,15  Richmond  Avenue,Shoalwater,6169,WA,08  9290  2853,diamond56@aol.com
R9192,thomas,daimen,adams,m,37,28/5/1980,1211  Anzac  Avenue,Petrie,4502,QLD,07  7567  1808,thomas84@hotmail.com
R5248,gerald,fitzpatrick,yellak,m,32,25/9/1985,1  Bernard  Street,Cheltenham,3192,VIC,03  8190  1150,yellak34@mail.com
R2725,akiva,david,tran,m,19,1/1/1998,10  Partridge  Court,Alice  Springs,0870,NT,08  9176  9032,tran.akiva@mail.com
R7061,eliot,ellis,dula,m,25,25/7/1992,20  Chivalry  Street,Bray  Park,4500,QLD,07  2983  8938,nrbeibhbjh@aol.com
R6187,justin,patrick,horne,m,26,20/4/1991,24  Cromford  Way,Carine,6020,WA,08  2777  6024,horne.justin@gmail.com
R3174,theresa,diane,mock,f,30,24/12/1987,6  Philip  Street,Fannie  Bay,0820,NT,08  3416  6983,theresa74@mail.com.au
R2523,norman,lee,buchanan,m,64,24/3/1953,1  Birrell  Street,Page,2614,ACT,02  2836  9996,buchanan.norman@mail.com.au
R7265,christina,l,franklin,f,37,18/9/1980,3  Clinton  Street,Quakers  Hill,2763,NSW,02  3354  4129,ebpighlblt@gmail.com
R6388,james,richard,locklear,m,20,21/6/1997,4  Curlew  Circuit,Wulagi,0812,NT,08  3596  3190,locklear20@mail.com
R8615,paul,l,hardy,m,32,18/4/1985,28  Bodicoat  Drive,Wungong,6112,WA,08  5961  5250,paul.hardy@gmail.com
R4729,mackenzie,jane,galloway,f,44,11/6/1973,36  Bonamia  Road,Utakarra,6530,WA,08  2094  5680,mackenzie.galloway@hotmail.com
R2386,craig,zain,reynolds,m,30,20/12/1987,34  Nyanza  Street,Woodridge,4114,QLD,07  9392  0505,craig78@gmail.com
R6267,joseph,antonio,leming,m,37,27/9/1980,Mt  McDonald  Road,Darbys  Falls,2793,NSW,02  1498  4837,joseph.leming@mail.com
R1338,edward,knowel,white,m,36,8/9/1981,57  Bright  Street,Emu  Park,4702,QLD,07  0731  0646,edward.white@aol.com
R6067,april,delayne,gibson,f,25,10/11/1992,75  Hibiscus  Street,Wetherill  Park,2164,NSW,02  1996  6492,april.gibson@hotmail.com
R3239,rayford,walter,batchelder,m,36,5/6/1981,8  Deakon  Court,Wantirna  South,3152,VIC,03  5350  3725,ksndmiojri@yahoo.com
R4414,rebecca,raquel,wilson,f,20,20/11/1997,10  Wiggs  Road,Ellendale,7140,TAS,03  5703  5528,wilson.rebecca@gmail.com
R3625,joel,c,corcoran,m,28,11/10/1989,1  Hamilton  Road,Howard  Springs,0835,NT,08  8503  9074,joel.corcoran@mail.com.au
R9696,taylor,motsinger,davis,f,39,28/10/1978,20  Allenby  Street,Spring  Hill,4000,QLD,07  9485  0290,taylor.davis@aol.com
R6955,rosa,stevenson,faulk,f,28,2/7/1989,22  Haring  Green,Atwell,6164,WA,08  6924  2157,rosa20@mail.com
R8957,cody,timothy,lower,m,50,24/5/1967,5  Frances  Street,Mooroobool,4870,QLD,07  3353  9149,cody20@gmail.com
R6813,doyle,thomas,armstrong,m,23,17/1/1994,5  Cockerill  Place,Mckellar,2617,ACT,02  7753  7963,armstrong26@mail.com.au
R8260,katherine,amber,jones,f,33,26/3/1984,32  Giles  Street,Alice  Springs,0870,NT,08  2774  5947,katherine76@yahoo.com
R2380,joel,dean,poague,m,39,19/10/1978,26  Michael  Avenue,Modbury  North,5092,SA,08  7802  7574,poague58@yahoo.com
R7164,carlos,randall,marshburn,m,53,28/12/1964,Gapuwiyac  Street,Nhulunbuy,0880,NT,08  8031  8894,carlos.marshburn@hotmail.com
R4806,benjamin,edward,arnold,m,35,14/11/1982,88  MacKellar  Crescent,Cook,2614,ACT,02  4244  6038,benjamin.arnold@gmail.com
R1910,clyde,altron,sauer,m,26,13/4/1991,95  Pinjarra  Road,Pinjarra  Hills,4069,QLD,07  7147  5045,sauer79@hotmail.com
R8021,john,w,carrothers,m,26,22/2/1991,15  Eric  Street,Cottesloe,6011,WA,08  2804  4954,carrothers54@aol.com
R9194,glenvern,d,harris,m,47,19/6/1970,8  Kovac  Court,Mildura,3500,VIC,03  0659  8139,harris.glenvern@mail.com.au
R5648,michael,eugene,cromer,m,36,25/2/1981,82  Louis  Loder  Street,Theodore,2905,ACT,02  0877  5630,cromer7@aol.com
R3556,jose,lee,benson,m,23,25/2/1994,32  Bringelly  Avenue,Pendle  Hill,2145,NSW,02  7595  5398,jose21@gmail.com
R9071,david,levar,hall,m,37,7/2/1980,Goodenia  Drive,Howard  Springs,0835,NT,08  3200  2371,hall.david@gmail.com
R9460,bonnie,irene,reece,f,26,27/8/1991,31  Lewis  Crescent,West  Woodville,5011,SA,08  8349  6364,reece38@gmail.com
R3553,joshua,wesley,groot,m,48,9/12/1969,23  Wheeler  Place,Minto,2566,NSW,02  7529  5882,nejqhakalt@mail.com.au
R9113,christopher,david,allen,m,62,30/11/1955,Pacific  Street,Batemans  Bay,2536,NSW,02  8621  0583,christopher.allen@mail.com.au
R9178,dana,upole,caruthers,f,29,10/5/1988,72  Hovell  Street,Echuca,3564,VIC,03  8214  9329,dana.caruthers@hotmail.com
R1768,laura,crystal,mack,m,31,22/2/1986,52  Allamanda  Way,Forrestfield,6058,WA,08  9614  1811,rlhjqndrts@yahoo.com
R6780,thomas,e,lewis,m,36,3/8/1981,Goroke  Road,Gymbowen,3401,VIC,03  9174  6159,lewis.thomas@yahoo.com
R7814,meghann,liann,clayton,f,33,6/9/1984,90  Omeo  Highway,Bruthen,3885,VIC,03  8138  3077,clayton99@gmail.com
R3941,beverly,lynn,locklear,f,28,22/11/1989,10  Marsh  Street,Millner,0810,NT,08  4371  6571,beverly44@yahoo.com
R2728,elizabeth,hunsucker,abbott,m,25,18/8/1992,6  Bowling  Place,Spence,2615,ACT,02  3557  9922,gnocrpliir@hotmail.com
R4688,fadi,michael,parker,m,32,7/7/1985,26  Darius  Avenue,Frankston,3199,VIC,03  3288  7059,parker38@aol.com
R4792,lillian,bland,altman,f,35,29/8/1982,27  Tambling  Terrace,Wanguri,0810,NT,08  0810  6201,lillian41@aol.com
R7971,steven,luke,vargas,m,27,16/4/1990,10  Newbery  Street,Newmarket,4051,QLD,07  6956  0966,vargas52@hotmail.com
R2134,edna,michelle,duncan,m,40,17/2/1977,48  Reisling  Street,Thornlands,4164,QLD,07  9867  9834,tghlaetsks@gmail.com
R8262,chester,lyle,dejong,m,30,9/5/1987,Bullocky  Road,Stawell,3380,VIC,03  0767  8704,chester31@hotmail.com
R9608,deitrick,r,scott,m,14,13/8/2003,60  Hainsworth  Avenue,Girrawheen,6064,WA,08  7617  9518,scott28@gmail.com
R4030,harrison,hernandez,alejandro,m,45,5/9/1972,40  Baden  Powell  Street,Rockhampton,4700,QLD,07  8157  7199,afbqofeapb@yahoo.com
R2067,kristi,elizabeth,murray,f,19,22/10/1998,167  Watson  Street,Iron  Knob,5601,SA,08  9148  1131,kristi6@mail.com.au
R6631,harry,cameron,stevenson,m,61,27/1/1956,Lynch  Street,Young,2594,NSW,02  4429  7360,harry78@gmail.com
R5943,robert,franklin,henderson,m,30,23/9/1987,2  Jean  Avenue,Clayton,3168,VIC,03  3134  8491,robert7@mail.com
R8629,jeanette,pebworth,jackson,f,57,18/6/1960,95  Roseville  Avenue,Roseville,2069,NSW,02  0731  1268,jackson11@aol.com
R2581,candace,toney,roberts,f,40,19/8/1977,28  Callistemon  Drive,Katherine,0850,NT,08  0428  9894,sfkhaknoha@mail.com.au
R1994,jeff,lamand,moore,m,47,10/3/1970,93  David  Road,Castle  Hill,2154,NSW,02  1699  6334,moore.jeff@hotmail.com
R6411,courtney,l,sutton,f,33,9/3/1984,52  Bent  Street,Northcote,3070,VIC,03  2064  9963,ejthrmrbea@aol.com
R1466,fontaine,murray,skipper,f,47,24/9/1970,28  High  Street,Werribee,3030,VIC,03  4911  1639,fontaine8@mail.com
R2066,barbara,good,harris,f,48,20/2/1969,26  Oval  Terrace,Ardrossan,5571,SA,08  6204  2112,barbara.harris@mail.com
R7655,george,anthony,sanders,m,19,10/10/1998,46  Sopwith  Avenue,Raby,2566,NSW,02  9007  2765,george14@mail.com.au
R4583,sharon,rolf,baugham,m,33,11/7/1984,125  Herdsman  Parade,Wembley,6014,WA,08  0180  1469,crnmsfnqds@yahoo.com
R2337,alexis,brion,murphy,f,36,3/6/1981,Byrnes  Street,Wilcannia,2836,NSW,02  4146  6102,murphy6@yahoo.com
R3684,cheryl,levon,watson,f,20,24/4/1997,484  Marrickville  Road,Dulwich  Hill,2203,NSW,02  4201  8192,cheryl85@mail.com.au
R7923,judy,gardner,alves,f,51,17/8/1966,14  Llaneast  Street,Armadale,3143,VIC,03  8487  4483,judy45@mail.com.au
R5714,carolyn,inman,gallaway,f,45,12/10/1972,116  Marsh  Road,Bobs  Farm,2316,NSW,02  5618  8335,gallaway.carolyn@yahoo.com
R7165,kevin,e,sigmon,m,27,3/5/1990,90  Gibbons  Street,Narrabri,2390,NSW,02  1536  0419,kevin.sigmon@hotmail.com
R5981,joy,susan,murphy,f,45,5/7/1972,29  Constantina  Circuit,Goulburn,2580,NSW,02  2328  0182,joy.murphy@mail.com.au
R5774,leathie,elizabeth,terrill,f,31,24/1/1986,44  Skew  Street,Sherwood,4075,QLD,07  1977  1816,oekpgoidjl@yahoo.com
R2326,scott,regimond,miller,m,33,10/5/1984,11  Wynter  Street,Taree,2430,NSW,02  2945  4989,scott30@mail.com
R8571,daryl,baxter,harris,m,17,27/1/2000,7  Kingsway  Street,Kingsgrove,2208,NSW,02  1533  5589,dofbngclse@mail.com
R7672,michael,brady,revis,m,62,23/8/1955,2  Hart  Street,O'Connor,2602,ACT,02  4015  4891,michael6@mail.com
R1674,william,randolph,borden,m,25,30/3/1992,Howells  Road,Lake  Rowan,3727,VIC,03  6764  4367,borden.william@mail.com.au
R7686,elena,k,blackwell,f,57,24/11/1960,12  Lockhart  Place,Belrose,2085,NSW,02  6197  9170,blackwell82@aol.com
